listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
rent,Apartment,3200,Bat Yam,Derech Ben Gurion ,1.0,12.0,35,1
rent,Apartment,8100,Herzliya,HaRav Ovadya Yosef St.  1,6.0,5.0,150,2
rent,Apartment,4500,Rishon LeTsiyon,Naaman St. ,3.0,1.0,80,0
rent,Apartment,6500,Rishon LeTsiyon,Shlomo Eliraz St. ,5.0,6.0,140,2
rent,Apartment,4500,Rishon LeTsiyon,Gissin St. ,3.5,1.0,85,1
rent,Apartment,3400,Bat Yam,Ha-Tsipornim St. ,2.0,1.0,50,0
rent,Apartment,9000,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,8.0,107,2
rent,Apartment,5900,Ramat Hasharon,Henrietta Szold St.  3,3.5,1.0,110,1
rent,Apartment,5200,Rishon LeTsiyon,Kiryat Sefer St. ,4.0,3.0,97,0
rent,Apartment,4600,Rishon LeTsiyon,Tsvi Frank St.  23,3.5,2.0,87,1
rent,Apartment,10000,Tel Aviv-Yafo,HaYarkon St.  2,3.0,2.0,85,0
rent,Apartment,4200,Holon,Manya ve-Yisrael Shokhat St. ,3.0,1.0,75,0
rent,Housing unit,3500,Rishon LeTsiyon,Betar St. ,2.0,3.0,45,0
rent,Apartment,4500,Holon,Yehoshua Hankin St. ,4.0,2.0,100,0
rent,Apartment,5900,Tel Aviv-Yafo,Y.L. Perets St.  33,3.0,2.0,65,0
rent,Apartment,10000,Tel Aviv-Yafo,Carlebach St. ,4.0,7.0,120,2
rent,Apartment,8500,Tel Aviv-Yafo,HaHashmonaim St. ,4.0,11.0,110,2
rent,Duplex,8500,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,14.0,90,2
rent,Apartment,12000,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,9.0,118,2
rent,Apartment,11000,Tel Aviv-Yafo,Yitshak Elhanan St.  22,2.5,18.0,64,2
rent,Apartment,5200,Tel Aviv-Yafo,Nahalat Binyamin St.  33,2.0,3.0,50,2
rent,Duplex,8700,Tel Aviv-Yafo,HaHashmonaim St.  94,4.0,24.0,90,2
rent,Apartment,6600,Tel Aviv-Yafo,Shtulim St. ,4.0,4.0,97,2
rent,Apartment,5500,Tel Aviv-Yafo,Simtat Aluf Batslut  3,2.0,0.0,48,1
rent,Apartment,9200,Tel Aviv-Yafo,HaHashmonaim St.  98,4.0,7.0,22,2
rent,Apartment,8800,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,12.0,97,2
rent,Apartment,4900,Tel Aviv-Yafo,Balaban St.  3,2.5,1.0,55,0
rent,Apartment,6500,Tel Aviv-Yafo,Balaban St. ,4.0,0.0,90,0
rent,Apartment,8650,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,9.0,107,2
rent,Apartment,9000,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,11.0,89,2
rent,Apartment,9500,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,12.0,107,2
rent,Apartment,9000,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,12.0,90,2
rent,Apartment,7000,Tel Aviv-Yafo,HaHashmonaim St.  96,3.0,31.0,79,2
rent,Apartment,8000,Tel Aviv-Yafo,HaHashmonaim St.  96,3.0,8.0,75,2
rent,Mini penthouse,9000,Bat Yam,Yohanan HaSandlar St. ,4.0,27.0,120,3
rent,Apartment,4900,Rishon LeTsiyon,Trumpeldor St.  2,4.0,1.0,95,0
rent,Apartment,3600,Rishon LeTsiyon,Rothschild St. ,2.5,2.0,70,0
rent,Apartment,1850000,Tel Aviv-Yafo,Maharozet St. ,3.0,2.0,75,0
rent,Apartment,8000,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,8.0,79,1
rent,Apartment,3500,Kiryat Ono,HaShikma St.  7,4.0,3.0,100,0
rent,Apartment,4100,Holon,HaBesht St. ,3.0,2.0,90,0
rent,Duplex,6500,Rishon LeTsiyon,Mordekhai Moteleh Rosenstein St.  8,5.5,2.0,131,1
rent,Apartment,4500,Tel Aviv-Yafo,Asherman St. ,3.0,3.0,50,0
rent,Duplex,5800,Rishon LeTsiyon,Lubman St. ,4.0,4.0,105,1
rent,Housing unit,3800,Rishon LeTsiyon,HaHafets Haim St. ,2.5,3.0,54,0
rent,Apartment,15000,Tel Aviv-Yafo,HaYarkon St. ,3.0,3.0,82,0
rent,Apartment,5500,Rehovot,Yehuda Leib Yosefson St.  4,5.0,1.0,140,2
rent,Apartment,4000,Holon,Eilat St. ,3.0,1.0,70,0
rent,Mini penthouse,45000,Tel Aviv-Yafo,HaYarkon St. ,5.0,5.0,218,1
rent,Apartment,7600,Herzliya,Yitzhak Shamir St. ,5.0,1.0,120,2
rent,Apartment,4000,Bat Yam,Livorno St.  5,4.0,4.0,90,0
rent,Apartment,7000,Bat Yam,Yohanan HaSandlar St.  8,4.0,30.0,110,2
rent,Apartment,3600,Bat Yam,Shmuel Yosef Agnon St.  50,2.5,4.0,65,0
rent,Apartment,11500,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,18.0,117,2
rent,Studio,2700,Bat Yam,HaShikma St. ,1.0,1.0,20,2
rent,Loft,9000,Tel Aviv-Yafo,Nissim Aloni St.  10,2.0,6.0,70,2
rent,Apartment,11000,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,14.0,118,2
rent,Apartment,4200,Holon,Manya ve-Yisrael Shokhat St. ,3.0,1.0,80,0
rent,Apartment,3800,Holon,Zeev Jabotinsky St. ,2.5,0.0,68,0
rent,Housing unit,3000,Bat Yam,Rothschild St. ,1.5,3.0,30,0
rent,Apartment,4400,Bat Yam,Yoseftal St. ,3.0,2.0,100,0
rent,Apartment,5000,Ramat Gan,Simtat HaShiloah  8,3.0,1.0,72,1
rent,Apartment,4900,Beit Dagan,Katsanelson St.  19,4.0,1.0,100,1
rent,Apartment,4800,Rishon LeTsiyon,Ha-Tsofim St. ,3.0,5.0,68,1
rent,Apartment,8500,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,9.0,80,1
rent,Apartment,9500,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,24.0,98,3
rent,Apartment,25000,Tel Aviv-Yafo,Pinkas St.  64,4.0,25.0,200,2
rent,Apartment,8900,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,36.0,70,1
rent,Apartment,8500,Tel Aviv-Yafo,Nissim Aloni St.  19,2.5,17.0,70,1
rent,Apartment,9800,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,10.0,115,1
rent,Apartment,10500,Tel Aviv-Yafo,Derech Menachem Begin  144,3.0,29.0,71,1
rent,Apartment,12500,Tel Aviv-Yafo,Nissim Aloni St.  10,4.5,13.0,150,2
rent,Apartment,8800,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,5.0,75,2
rent,Apartment,7500,Tel Aviv-Yafo,Nissim Aloni St.  3,2.5,15.0,77,1
rent,Apartment,25000,Tel Aviv-Yafo,Pinkas St.  66,3.0,33.0,175,2
rent,Apartment,12000,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,18.0,117,2
rent,Apartment,11500,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,18.0,115,2
rent,Apartment,14500,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,18.0,145,2
rent,Apartment,7500,Tel Aviv-Yafo,Nissim Aloni St.  17,2.5,14.0,67,1
rent,Apartment,10000,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,8.0,83,3
rent,Apartment,10000,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,5.0,95,2
rent,Apartment,30000,Tel Aviv-Yafo,Nissim Aloni St.  10,5.5,30.0,260,3
rent,Loft,8250,Tel Aviv-Yafo,Stricker St.  13,2.5,0.0,67,0
rent,Apartment,7500,Tel Aviv-Yafo,Nissim Aloni St.  5,2.5,8.0,79,1
rent,Apartment,8000,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,8.0,67,1
rent,Apartment,8000,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,7.0,67,1
rent,Apartment,7500,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,15.0,68,1
rent,Duplex,7500,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,3.0,82,2
rent,Apartment,8000,Tel Aviv-Yafo,Nissim Aloni St.  10,2.5,12.0,70,1
rent,Duplex,35000,Tel Aviv-Yafo,Meir Yaari St.  18,7.0,0.0,220,0
rent,Apartment,30000,Tel Aviv-Yafo,Nissim Aloni St.  10,5.5,30.0,260,3
rent,Apartment,10500,Tel Aviv-Yafo,Ha-Rav Nisim St.  9,3.0,20.0,88,1
rent,Apartment,9500,Tel Aviv-Yafo,Nissim Aloni St.  10,3.0,6.0,83,2
rent,Apartment,3400,Ramat Gan,Bar Kochva St.  15,2.0,3.0,67,0
rent,Housing unit,3700,Rishon LeTsiyon,Neve Ativ St. ,2.0,0.0,47,0
rent,Housing unit,4200,Rishon LeTsiyon,Ha-Palmakh St. ,2.0,0.0,95,0
rent,Apartment,3800,Rishon LeTsiyon,Kiryat Sefer St. ,3.0,3.0,100,0
rent,Apartment,4400,Rishon LeTsiyon,Kiryat Sefer St. ,4.0,2.0,100,1
rent,Apartment,5700,Rishon LeTsiyon,Aharon Kron St. ,4.0,2.0,103,1
rent,Apartment,3400,Rishon LeTsiyon,Tsadi Gimel Banot St. ,2.5,4.0,50,0
rent,Apartment,20000,Tel Aviv-Yafo,Mikhael Neeman St. ,6.0,2.0,240,1
rent,Apartment,5300,Rishon LeTsiyon,Meonot Brakha St. ,4.0,3.0,100,1
rent,Apartment,4800,Bat Yam,Ha-Hagana St.  40,4.0,1.0,110,1
rent,Apartment,3500,Bat Yam,Bar Ilan St.  26,2.5,1.0,75,0
rent,Apartment,5400,Rishon LeTsiyon,David Wolffsohn St.  47,5.0,5.0,100,0
rent,Penthouse,40000,Tel Aviv-Yafo,Sheinkin St. ,4.0,6.0,269,2
rent,Apartment,3100,Tel Aviv-Yafo,Florentin St. ,1.0,0.0,22,0
rent,Apartment,4000,Rishon LeTsiyon,Rokakh St. ,2.5,2.0,65,0
rent,Apartment,5700,Ramat Gan,Tsel ha-Giva St. ,4.5,2.0,120,0
rent,Apartment,7300,Ramat Gan,Yakhin St. ,4.0,3.0,110,1
rent,Apartment,6800,Rishon LeTsiyon,Aharon ha-Cohen St. ,5.0,2.0,121,1
rent,Apartment,6000,Ramat Gan,Zeev Jabutinsky Road ,3.0,3.0,97,1
rent,Apartment,4200,Bat Yam,Kaf-Tet BeNovember St. ,3.0,3.0,80,0
rent,Studio,2700,Bat Yam,HaShikma St. ,1.0,1.0,20,2
rent,Studio,3500,Bat Yam,Rothschild St.  11,1.0,2.0,28,0
rent,Apartment,3800,Bat Yam,HaShikma St. ,2.0,3.0,60,0
rent,Studio,3200,Bat Yam,Rothschild St. ,1.0,2.0,20,0
rent,Apartment,6200,Rishon LeTsiyon,Maagal HaShalom St. ,4.0,5.0,110,2
rent,Apartment,6700,Rishon LeTsiyon,Shlomo Eliraz St. ,5.0,18.0,140,2
rent,Apartment,4300,Rishon LeTsiyon,Mishmar HaYarden St. ,4.0,1.0,90,1
rent,Apartment,4600,Rishon LeTsiyon,Yitskhak Sadeh St. ,4.0,5.0,110,1
rent,Apartment,4500,Ramat Gan,Haroe St.  192,3.0,2.0,88,0
rent,Housing unit,2900,Bat Yam,HaAtsmaut Boulevard ,2.0,0.0,40,0
rent,Rooftop apt,5500,Holon,Shmuel ha-Nagid St. ,4.0,4.0,85,1
rent,Penthouse,4950,Holon,Sokolov St. ,2.5,4.0,55,0
rent,Apartment,2900,Bat Yam,Yerushalayim St.  72,1.0,3.0,40,0
rent,Apartment,5900,Bat Yam,Janusz Korczak St.  10,5.0,2.0,140,1
rent,Apartment,2150,Bat Yam,Berl Katzenelson St.  4,1.0,0.0,15,0
rent,Cottage/house,1100,Ramat Gan,Yair St.  120,5.0,2.0,200,1
rent,Apartment,2900,Petah Tikva,HaAluf David Marcus St.  54,1.0,2.0,20,1
rent,Apartment,4800,Ashdod,Tel-Chay Boulevard  21,4.0,3.0,130,1
rent,Apartment,3700,Bat Yam,HaShikma St. ,2.5,1.0,70,0
rent,Apartment,4100,Bat Yam,Balfour St. ,4.0,3.0,85,0
rent,Apartment,800,Herzliya,HaOgen St.  4,3.0,2.0,90,2
rent,Apartment,35000,Tel Aviv-Yafo,Pinkas St.  64,4.0,31.0,205,2
rent,Apartment,12000,Herzliya,HaOgen St.  4,3.0,3.0,85,1
rent,Studio,290,Bat Yam,Shaul Bar St. ,1.0,7.0,20,0
rent,Apartment,280,Bat Yam,Shaul Bar St.  5,1.0,7.0,23,0
rent,Studio,310,Bat Yam,Balfour St. ,1.0,9.0,20,1
rent,Apartment,360,Bat Yam,Shaul Bar St. ,2.0,7.0,50,0
rent,Apartment,4000,Holon,Yud Alef be-Adar St. ,3.0,2.0,75,1
rent,Studio,300,Bat Yam,Balfour St. ,1.0,9.0,25,1
rent,Apartment,5200,Herzliya,Shakhal St.  2,3.0,1.0,75,0
rent,Penthouse,11000,Holon,Tzvi Tadmor ,5.0,8.0,180,3
rent,Housing unit,4000,Rishon LeTsiyon,Ha-Enav St. ,2.0,0.0,55,0
rent,Apartment,4600,Holon,HaTothanim St.  23,4.0,2.0,95,0
rent,Apartment,14000,Tel Aviv-Yafo,Amos St.  34,5.0,1.0,135,2
