listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Apartment,1490000,Bat Yam,Yehezkel Danin St.  7,3.0,1.0,85,0
buy,Apartment,2600000,Holon,Yisrael Galili St.  6,5.0,1.0,110,1
buy,Cottage/house,5950000,Rishon LeTsiyon,Mivtsa Yonatan St. ,7.0,4.0,330,2
buy,Apartment,1360000,Holon,Ha-Maapilim St. ,3.0,4.0,90,0
buy,Apartment,1740000,Ganei Tikva,Ein Shemesh St.  27,3.0,5.0,76,2
buy,Apartment,1860000,Ramla,Yosi Banai St.  28,4.0,2.0,124,1
buy,Apartment,1180000,Bat Yam,HaMaapilim St.  21,2.0,1.0,60,0
buy,Apartment,2950000,Tel Aviv-Yafo,Lilienblum St.  22,3.0,2.0,50,0
buy,Apartment,1125000,Rehovot,Yehoshua Forer St.  1,3.0,2.0,60,0
buy,Duplex,3290000,Rehovot,Hazon Ish St. ,5.0,9.0,182,3
buy,Apartment,1550000,Rishon LeTsiyon,HaRav Uziel St.  12,4.0,3.0,85,1
buy,Apartment,2950000,Tel Aviv-Yafo,Sderot Yehudit  33,2.5,1.0,65,0
buy,Apartment,2230000,Rishon LeTsiyon,HaDagan St. ,4.5,2.0,105,1
buy,Apartment,1570000,Holon,Montefiore St.  56,3.0,3.0,60,1
buy,Apartment,5000000,Tel Aviv-Yafo,Nachmani St.  55,4.0,2.0,101,0
buy,Cottage/house,3200000,Ramla,Ha-Alonim St.  5,8.0,4.0,240,3
buy,Apartment,1560000,Holon,Yosef Aharonovich St.  44,3.0,1.0,78,0
buy,Apartment,1400000,Bat Yam,Balfour St. ,2.5,3.0,7,0
buy,Apartment,2405000,Ramat Gan,David Ben Gurion Road  30,4.0,4.0,110,1
buy,Apartment,1650000,Tel Aviv-Yafo,Shaked St.  16,3.5,4.0,72,0
buy,Apartment,1430000,Bnei Brak,Nordau St.  51,2.5,2.0,60,0
buy,Apartment,1580000,Jerusalem,Yisa Bracha St.  20,2.5,1.0,40,0
buy,Apartment,2000000,Kefar Sava,Hertsel St.  27,4.0,2.0,105,0
buy,Apartment,2250000,Tel Aviv-Yafo,Oholei Yaakov St.  13,4.0,4.0,100,1
buy,Apartment,1550000,Rishon LeTsiyon,Naaman St.  6,3.0,2.0,78,0
buy,Apartment,1290000,Ari'el,Ha-Negev St.  43,4.0,2.0,90,1
buy,Apartment,1540000,Bat Yam,Bar Yehuda St.  25,3.5,0.0,73,0
buy,Rooftop apt,2500000,Holon,Rabbi Akiva St.  5,5.0,1.0,120,0
buy,Apartment,1380000,Holon,Ha-Histadrut St.  207,3.0,3.0,55,0
buy,Apartment,3250000,Ramat Gan,HaTfutsot St.  49,6.0,7.0,153,1
buy,Apartment,1500000,Bat Yam,Sheshet ha-Yamim St.  25,3.0,1.0,80,0
buy,Apartment,1720000,Jerusalem,Mexico St.  14,4.0,2.0,80,0
buy,Apartment,1650000,Bat Yam,HaAtsmaut Boulevard  62,3.5,3.0,105,0
buy,Apartment,1695000,Bat Yam,Tanin St. ,4.5,1.0,110,0
buy,Penthouse,5300000,Tel Aviv-Yafo,Paamonit St. ,6.0,9.0,210,2
buy,Apartment,1050000,Bet Shemesh,Herzl St.  22,3.0,1.0,59,0
buy,Villa,5550000,Shoeva,Ha-Meyasdim St.  18,5.0,2.0,200,2
buy,Apartment,2190000,Bat Yam,HaAmadot St. ,4.0,4.0,100,1
buy,Triplex,2320000,Jerusalem,Borochov St.  61,5.0,3.0,115,0
buy,Apartment,1360000,Tel Aviv-Yafo,Sumkan St. ,2.5,3.0,60,0
buy,Apartment,1490000,Tel Aviv-Yafo,Sumkan St. ,3.5,1.0,75,0
buy,Apartment,1395000,Rehovot,HaRav David Israel St.  80,3.0,1.0,70,0
buy,Penthouse,2850000,Rehovot,Haim Weizman St.  26,5.0,5.0,256,1
buy,Apartment,1750000,Ashdod,Tel-Chay Boulevard  39,3.0,1.0,80,1
buy,Apartment,1400000,Rehovot,Ha-Akhim Trabes St.  4,3.5,4.0,83,1
buy,Cottage/house,6900000,Beit Zait,Derekh Brekhot ha-Yaar  110,7.0,3.0,270,3
buy,Garden apt,3000000,Tel Aviv-Yafo,Magen Avraham St.  11,3.0,0.0,70,1
buy,Apartment,1400000,Rishon LeTsiyon,Herzl St.  91,3.5,2.0,90,0
buy,Cottage/house,6000000,Ramat Hasharon,Moriya St.  20,5.0,3.0,204,1
buy,Apartment,1270000,Ashdod,Mihashvili St.  16,3.0,1.0,89,0
buy,Apartment,1420000,Petah Tikva,Bialik St.  18,3.0,3.0,80,0
buy,Apartment,5100000,Tel Aviv-Yafo,Dafna St.  34,3.5,2.0,89,0
buy,Rooftop apt,2500000,Holon,Rabbi Akiva St.  5,5.0,1.0,120,0
buy,Duplex,5000000,Jerusalem,Ha-Kablan St.  37,6.0,5.0,165,1
buy,Cottage/house,3890000,Tel Aviv-Yafo,Shlomo Buber St.  22,4.0,2.0,105,1
buy,Apartment,1720000,Tel Aviv-Yafo,HaRav Rubinstein St.  47,3.0,4.0,60,0
buy,Apartment,1350000,Rehovot,Mivtsa Litani St.  9,3.0,7.0,70,0
buy,Apartment,1470000,Bat Yam,Zamenhoff St.  8,3.0,3.0,75,1
buy,Apartment,2080000,Rishon LeTsiyon,Negba St. ,4.0,4.0,110,1
buy,Apartment,2350000,Jerusalem,Bnei Betera St. ,4.0,3.0,78,1
buy,Apartment,2400000,Beer Yaakov,HaAlonim Boulevard  5,5.0,3.0,130,1
buy,Apartment,1580000,Bat Yam,Daniel St.  12,3.0,2.0,79,0
buy,Apartment,2190000,Rishon LeTsiyon,Ha-Akhim Suleiman St.  16,4.5,2.0,106,2
buy,Apartment,2590000,Ramat Hasharon,Ilanot St.  5,3.0,2.0,75,1
buy,Apartment,2890000,Petah Tikva,Ben Gurion St.  32,5.0,4.0,125,2
buy,Apartment,1900000,Rishon LeTsiyon,Ha-Gefen St.  8,3.0,2.0,65,1
buy,Apartment,2200000,Bat Yam,Derech Ben Gurion  99,2.0,18.0,41,2
buy,Apartment,7600000,Tel Aviv-Yafo,HaHashmonaim St.  77,4.0,44.0,153,1
buy,Apartment,1600000,Tel Aviv-Yafo,Haim Barlev Road  128,3.0,1.0,74,0
buy,Apartment,1870000,Holon,Jericho St.  22,4.0,1.0,100,1
buy,Apartment,2059000,Rehovot,Ha-Rav Zekharya Madar St.  26,5.0,3.0,110,1
buy,Apartment,1500000,Holon,Nehemia Tamari St.  1,3.0,1.0,70,0
buy,Apartment,2695000,Holon,Mikve Yisrael St.  16,4.0,1.0,113,1
buy,Apartment,2250000,Beer Yaakov,Yahalom St. ,4.0,3.0,105,1
buy,Apartment,2200000,Rishon LeTsiyon,HaKukiya St.  11,4.0,4.0,124,1
buy,Penthouse,3350000,Rehovot,Aharon Shkolnik St.  3,6.0,8.0,320,1
buy,Apartment,1490000,Rishon LeTsiyon,HaGdud Haivri St.  39,3.0,3.0,80,1
buy,Villa,5500000,Ashdod,Rembrandt St. ,7.0,2.0,240,1
buy,Apartment,1850000,Rosh Haayin,Chaim Herzog St.  3,4.0,7.0,104,1
buy,Apartment,1330000,Holon,Eliezer Hoffien St. ,3.5,3.0,80,0
buy,Apartment,1420000,Holon,Ha-Portsim St. ,3.0,3.0,70,1
buy,Apartment,890000,Lod,Sderot Shlomo HaMelech  65,3.0,0.0,45,0
buy,Rooftop apt,2150000,Holon,Arlozorov St. ,3.0,4.0,76,1
buy,Apartment,2000000,Holon,Alufei Tsahal St.  18,4.0,3.0,108,1
buy,Apartment,1700000,Holon,Eilat St.  25,6.0,1.0,118,1
buy,Apartment,1550000,Ashdod,Natan Elbaz St.  31,7.0,4.0,140,0
buy,Duplex,2090000,Holon,HaShomer St.  17,5.0,2.0,110,0
buy,Duplex,3800000,Jerusalem,Alexandrion St.  26,6.5,1.0,165,0
buy,Apartment,1390000,Holon,Tseelim St.  22,3.5,3.0,75,0
buy,Apartment,2690000,Ramat Gan,Ha-Matmid St.  10,4.0,1.0,99,1
buy,Apartment,1500000,Rishon LeTsiyon,Kidush HaShem St.  18,3.5,4.0,80,1
buy,Apartment,1960000,Bat Yam,Tabenkin St.  13,4.0,3.0,100,1
buy,Cottage/house,4250000,Rishon LeTsiyon,Heyl Ha-Tzanhanim St.  47,5.0,2.0,140,1
buy,Duplex,2890000,Holon,Givat HaTahmoshet St.  12,5.0,6.0,135,0
buy,Duplex,6000000,Tel Aviv-Yafo,Bernstein-Cohen St.  12,3.0,3.0,80,1
buy,Villa,2500000,Ari'el,Operation fact  23,8.0,3.0,230,1
buy,Apartment,987000,Lod,Avishai Elashvili St.  7,4.0,2.0,100,4
buy,Cottage/house,3550000,Beer Yaakov,HaRav Uziel St. ,3.0,1.0,80,1
buy,Cottage/house,3900000,Petah Tikva,Ha-Shofar St.  11,10.0,3.0,350,2
buy,Cottage/house,7880000,Rishon LeTsiyon,Ha-Tamar St.  19,8.0,4.0,630,5
buy,Apartment,1190000,Bat Yam,Mivtsa Sinai St.  32,2.5,4.0,60,0
buy,Apartment,1270000,Holon,Ha-Arava St.  9,3.0,2.0,64,0
buy,Apartment,1790000,Rishon LeTsiyon,Ben Saruq St.  6,3.0,3.0,70,1
buy,Penthouse,4950000,Rishon LeTsiyon,Golda Meir St. ,5.0,22.0,160,2
buy,Apartment,1550000,Herzliya,Revivim St.  13,3.0,2.0,46,1
buy,Penthouse,2890000,Holon,Laskov St.  5,5.0,5.0,135,1
buy,Apartment,2000000,Beer Yaakov,Sa Nes St. ,4.0,8.0,100,1
buy,Apartment,1680000,Rishon LeTsiyon,Henrietta Szold St. ,3.5,3.0,95,1
buy,Apartment,2095000,Beer Yaakov,HaAlonim Boulevard ,4.0,3.0,100,2
buy,Apartment,2140000,Rishon LeTsiyon,Negba St. ,5.0,6.0,110,1
buy,Apartment,2080000,Beer Yaakov,Efrayim Kishon St. ,4.0,7.0,98,3
buy,Apartment,3100000,Tel Aviv-Yafo,Derech Menachem Begin  144,3.0,11.0,70,2
buy,Cottage/house,3230000,Rishon LeTsiyon,Mordechai Regev St.  19,6.5,2.0,172,2
buy,Apartment,1490000,Rishon LeTsiyon,Nordau St.  30,3.5,3.0,78,1
buy,Apartment,1875000,Rishon LeTsiyon,HaTizmoret St.  50,3.0,1.0,85,1
buy,Apartment,1490000,Bat Yam,Mendele Mocher Sforim St. ,3.5,4.0,110,0
buy,Apartment,2290000,Holon,Uri Tsvi Grinberg St. ,5.0,1.0,120,1
buy,Apartment,1290000,Bat Yam,HaZayit St. ,3.0,3.0,70,0
buy,Apartment,1340000,Holon,Yermiyahu St. ,3.0,2.0,65,0
buy,Rooftop apt,2390000,Holon,Kdoshei Kahir St. ,5.0,9.0,140,1
buy,Apartment,1180000,Holon,Ha-Arava St. ,2.0,1.0,60,0
buy,Rooftop apt,1750000,Holon,Mesilat HaOlim St. ,4.0,4.0,90,1
buy,Apartment,1550000,Bat Yam,Ha-Neviim St. ,3.0,4.0,70,0
buy,Apartment,2650000,Holon,Yaakov Fichman St. ,4.0,6.0,100,1
buy,Apartment,1290000,Holon,HaGra St. ,3.0,3.0,80,0
buy,Apartment,1600000,Tel Aviv-Yafo,Maharozet St. ,3.5,3.0,75,0
buy,Apartment,1220000,Holon,Shalom Aleichem St. ,3.0,4.0,75,0
buy,Rooftop apt,1850000,Holon,HaRav Kapah St. ,5.0,4.0,110,1
buy,Apartment,1390000,Bat Yam,Kakal St. ,3.0,3.0,70,1
buy,Apartment,1595000,Holon,HaHagana St.  1,3.0,2.0,65,1
buy,Apartment,1490000,Tel Aviv-Yafo,Sumkan St. ,3.5,1.0,75,0
buy,Apartment,1420000,Rishon LeTsiyon,Rashi St. ,3.0,3.0,74,1
buy,Apartment,1260000,Holon,Ha-Portsim St. ,3.0,4.0,70,1
buy,Apartment,1340000,Holon,Ha-Arava St.  1,3.0,1.0,70,0
buy,Apartment,1490000,Bat Yam,Shaul Hadadi St. ,3.0,0.0,70,0
buy,Rooftop apt,2250000,Holon,Khahmei Israel St. ,4.0,5.0,110,1
buy,Apartment,1250000,Bat Yam,Derech Ben Gurion ,2.0,8.0,40,0
buy,Apartment,2090000,Holon,Safed St. ,4.0,1.0,90,1
buy,Apartment,1450000,Holon,HaRav Yitshak HaLevi St. ,3.0,2.0,75,0
buy,Apartment,1480000,Bat Yam,Livorno St. ,3.5,9.0,95,0
buy,Apartment,1270000,Holon,HaGra St. ,3.0,3.0,75,0
buy,Apartment,1280000,Bat Yam,HaMaapilim St. ,2.5,3.0,74,0
buy,Apartment,1950000,Jerusalem,Aliyat Hanoar St.  10,3.0,1.0,71,0
buy,Apartment,3390000,Rishon LeTsiyon,Heil HaTothanim St. ,5.0,5.0,127,2
buy,Apartment,1820000,Ashdod,Nahal Snir St. ,4.0,1.0,120,1
buy,Apartment,1420000,Rishon LeTsiyon,Tsadi Gimel Banot St. ,3.0,3.0,80,0
buy,Apartment,1600000,Holon,HaGra St. ,3.5,1.0,85,0
buy,Apartment,2650000,Jerusalem,Iceland St.  42,5.0,2.0,130,1
buy,Cottage/house,3600000,Rishon LeTsiyon,Koranit St.  1,9.0,3.0,235,2
buy,Duplex,3090000,Tel Aviv-Yafo,Ben Yehuda St. ,3.0,4.0,58,0
buy,Apartment,1690000,Petah Tikva,Ein Ganim St.  49,4.0,6.0,120,1
buy,Apartment,16900000,Bnei Brak,Ha-Maccabim St.  70,5.0,3.0,101,0
buy,Mini penthouse,3600000,Rishon LeTsiyon,Aliza Begin St. ,5.0,4.0,132,1
buy,Apartment,1390000,Rishon LeTsiyon,Mordei ha-Getaot St. ,3.0,3.0,75,1
buy,Apartment,1700000,Ashdod,Balfour St.  1,4.0,8.0,133,0
buy,Garden apt,1450000,Ashdod,HaRav Kuk St. ,4.0,0.0,150,0
buy,Duplex,2380000,Lod,HaEla St.  8,5.0,3.0,202,3
buy,Apartment,2250000,Jerusalem,General Pierre Koenig St.  19,3.0,1.0,90,0
buy,Apartment,1650000,Rishon LeTsiyon,Shai Agnon St. ,4.0,2.0,75,0
buy,Cottage/house,2600000,Rosh Haayin,Megadim St.  12,5.0,1.0,150,0
buy,Apartment,6000000,Bat Yam,Noikeln St.  2,8.0,0.0,24014,2
buy,Apartment,2780000,Ness Ziona,Avner Ben Ner St.  6,5.0,1.0,120,2
buy,Apartment,1590000,Bat Yam,HaShikma St.  8,3.0,2.0,75,0
buy,Apartment,2360000,Ramat Gan,David Ben Gurion Road  30,4.0,4.0,106,1
buy,Cottage/house,2590000,Holon,HaShomer St.  11,4.5,3.0,148,0
buy,Apartment,1750000,Gedera,Tseela St.  11,4.0,3.0,100,1
buy,Apartment,2240000,Beer Yaakov,Bareket St. ,4.0,7.0,107,1
buy,Garden apt,2400000,Bet Shemesh,Nachal Dolev St.  62,5.0,0.0,135,1
buy,Apartment,1700000,Bnei Brak,Dov Hoz St.  21,4.0,3.0,86,0
buy,Apartment,2085000,Petah Tikva,Natan Rapoport St.  5,4.0,5.0,95,1
buy,Apartment,2180000,Rishon LeTsiyon,Kheil ha-Khimush St.  20,4.0,4.0,116,1
buy,Duplex,2450000,Modiin-Maccabim-Reut,Emek HaEla St.  11,5.0,6.0,102,2
buy,Apartment,2000000,Rehovot,Rachel Hirshenzon St.  34,4.0,3.0,101,2
buy,Apartment,2360000,Rehovot,Avraham Israel Parshani St.  1,5.0,6.0,128,1
buy,Apartment,1985000,Jerusalem,HaTomer St.  4,3.0,0.0,78,1
buy,Apartment,1680000,Bat Yam,Rothschild St.  56,3.0,5.0,80,1
buy,Cottage/house,3800000,Jerusalem,Ha-Dishon St.  8,6.0,2.0,165,1
buy,Apartment,2055000,Rehovot,Raal Mota Gur St.  19,4.5,3.0,110,2
buy,Apartment,1240000,Ramla,Shabazi St.  5,4.0,1.0,97,0
buy,Apartment,1500000,Ramla,Motskin St.  17,4.0,3.0,88,0
buy,Apartment,1800000,Ramat Gan,HaEshel St. ,2.0,4.0,53,1
buy,Garden apt,4600000,Tel Aviv-Yafo,Shalom Aleichem St.  18,3.0,0.0,83,0
buy,Apartment,1770000,Petah Tikva,Khen St.  4,4.0,2.0,110,1
buy,Apartment,2230000,Tel Aviv-Yafo,Sderot Sheshet HaYamim  16,4.0,1.0,92,1
buy,Apartment,2530000,Tel Aviv-Yafo,Nes Harim St.  10,4.0,1.0,76,1
buy,Apartment,2080000,Tel Aviv-Yafo,Moshe Dayan Road ,4.0,11.0,93,1
buy,Apartment,1280000,Bat Yam,Kaf-Tet BeNovember St.  43,3.0,3.0,75,1
buy,Apartment,1125000,Bat Yam,Klausner St.  10,2.0,0.0,37,0
buy,Cottage/house,4000000,Modiin-Maccabim-Reut,Yisahar St.  14,5.5,2.0,180,2
buy,Apartment,2500000,Ashdod,Ha-Atsmaut St.  79,4.0,10.0,160,1
buy,Apartment,2480000,Ramat Gan,Beit Horon St. ,4.0,5.0,105,1
buy,Garden apt,2900000,Ashdod,Kokhav ha-Shakhar St.  5,5.0,0.0,160,2
buy,Apartment,1390000,Petah Tikva,Yehuda ha-Levi St.  8,3.0,1.0,100,0
buy,Apartment,1650000,Rosh Haayin,Har HaMor St.  5,4.5,2.0,106,1
buy,Apartment,1925000,Rehovot,Har HaTsofim St.  29,4.0,3.0,100,1
buy,Apartment,1345000,Holon,Professor Moshe Schorr St. ,3.0,1.0,70,0
buy,Apartment,1100000,Holon,HaTothanim St. ,2.0,1.0,50,0
buy,Apartment,2050000,Holon,HaTeena St. ,4.0,7.0,95,2
buy,Apartment,1430000,Holon,Ha-Arava St. ,4.0,2.0,100,0
buy,Apartment,1490000,Holon,Alufei Tsahal St. ,3.0,5.0,70,0
buy,Apartment,1300000,Bat Yam,Ha-Neviim St.  25,3.0,3.0,70,0
buy,Duplex,2250000,Holon,Dolphin St. ,4.0,5.0,120,1
buy,Apartment,1490000,Bat Yam,Ha-Hagana St. ,3.0,3.0,90,0
buy,Rooftop apt,3050000,Holon,Yafa Avraham St. ,6.0,4.0,140,2
buy,Apartment,2080000,Holon,Moshe Sharet St. ,4.5,2.0,120,1
buy,Apartment,1240000,Holon,Arba Aratsot St. ,3.5,4.0,75,0
buy,Apartment,1500000,Holon,Megido St. ,4.0,3.0,90,0
buy,Apartment,1280000,Tel Aviv-Yafo,Nardur St. ,3.0,4.0,70,0
buy,Apartment,1290000,Holon,Ha-Tayasim St. ,3.0,2.0,75,0
buy,Apartment,1580000,Bat Yam,HaShikma St. ,5.0,3.0,100,1
buy,Apartment,1280000,Holon,Maalot St. ,3.0,4.0,70,0
buy,Cottage/house,1850000,Tel Aviv-Yafo,Maharozet St. ,3.0,2.0,75,0
buy,Apartment,1990000,Holon,Hadar St. ,5.0,3.0,100,1
buy,Apartment,1890000,Holon,Dolphin St.  3,4.0,2.0,100,1
buy,Apartment,1420000,Holon,Tseelim St. ,3.5,4.0,90,0
buy,Apartment,1670000,Bat Yam,Ha-Reshet St. ,4.0,3.0,110,0
buy,Apartment,1670000,Bat Yam,Moshe Sharet St. ,3.0,6.0,83,0
buy,Apartment,1570000,Rishon LeTsiyon,Dror St. ,3.0,1.0,76,0
buy,Apartment,1650000,Jerusalem,Mevo HaAsara  5,3.0,2.0,66,0
buy,Penthouse,4400000,Petah Tikva,Haim Zakai St.  20,5.5,8.0,160,2
buy,Apartment,1890000,Tel Aviv-Yafo,Khelmit St.  2,3.0,3.0,78,1
buy,Apartment,1690000,Bat Yam,HaAtsmaut Boulevard  62,3.5,3.0,105,0
buy,Apartment,1350000,Or Yehuda,Yehadut Canada St.  50,4.0,2.0,90,0
buy,Apartment,1850000,Bat Yam,HaHashmonaim St. ,4.0,4.0,95,1
buy,Duplex,4525000,Ness Ziona,Moshe Lerer St.  34,5.0,7.0,160,2
buy,Apartment,1220000,Holon,Ha-Amoraim St.  11,2.0,0.0,40,0
buy,Apartment,2150000,Bat Yam,Balfour St. ,5.0,4.0,120,1
buy,Apartment,2280000,Rishon LeTsiyon,Shlomo Kaplanski St.  28,4.5,2.0,108,1
buy,Apartment,1290000,Tel Aviv-Yafo,Kemuel St.  30,2.0,0.0,40,0
buy,Apartment,2680000,Herzliya,Zalman Shneur St.  1,5.0,3.0,107,1
buy,Apartment,1320000,Rishon LeTsiyon,Al Kanfei Nesharim St.  7,3.0,4.0,90,0
buy,Apartment,1560000,Bat Yam,HaHashmonaim St.  32,3.0,1.0,75,0
buy,Apartment,1320000,Bat Yam,Eli Cohen St.  28,2.0,2.0,60,0
buy,Apartment,1920000,Jerusalem,Aharon Eshkoli St.  125,4.0,1.0,75,3
buy,Cottage/house,5100000,Jerusalem,HaTsayar Yosi St.  20,8.0,4.0,170,2
buy,Apartment,2050000,Ramla,Ofra Khaza St.  1,5.0,8.0,127,1
buy,Apartment,1730000,Ramat Gan,Zeev Alley  7,3.5,0.0,80,0
buy,Apartment,2700000,Ramat Gan,Beit Horon St.  4,4.0,3.0,93,1
buy,Apartment,1600000,Bet Shemesh,Ha-Tavor St.  8,3.0,1.0,78,0
buy,Apartment,1550000,Bet Shemesh,Ha-Tavor St.  6,3.0,1.0,78,0
buy,Apartment,2200000,Yavne,HaMashot St.  9,5.0,3.0,121,1
buy,Apartment,1890000,Holon,Barzilai St.  3,4.0,3.0,87,1
buy,Apartment,1500000,Rehovot,Beit ha-Poalim St.  6,3.5,3.0,80,0
buy,Apartment,1590000,Rishon LeTsiyon,Dror St.  50,3.0,4.0,80,1
buy,Apartment,1410000,Bat Yam,Bar Yehuda St.  35,2.5,3.0,66,0
buy,Apartment,1300000,Holon,Eilat St. ,3.0,3.0,70,0
buy,Apartment,1800000,Tel Aviv-Yafo,Lilienblum St.  6,3.0,3.0,60,0
buy,Apartment,1850000,Ashdod,Amatsya ha-Melekh St.  14,4.0,2.0,105,0
buy,Apartment,1590000,Bat Yam,Yoseftal St.  45,3.5,1.0,73,1
buy,Apartment,2270000,Modiin-Maccabim-Reut,Karkom St.  14,4.5,3.0,121,1
buy,Apartment,2500000,Tel Aviv-Yafo,Khakhmei Atuna St.  55,3.5,0.0,60,0
buy,Apartment,2150000,Rehovot,Shin Ben Zion St.  80,35.0,1.0,100,0
buy,Apartment,2090000,Ashdod,grapefruit  11,4.0,9.0,120,1
buy,Garden apt,2250000,Givat Zeev,Beerot St.  30,5.0,1.0,123,4
buy,Apartment,3100000,Givatayim,Akhdut ha-Avoda St.  11,4.0,3.0,96,1
buy,Duplex,2780000,Bat Yam,Ahad HaAm St.  7,5.0,4.0,210,2
buy,Apartment,3420000,Tel Aviv-Yafo,Hirshbein St.  3,4.0,2.0,120,1
buy,Apartment,2500000,Ashdod,Kinor St.  36,5.0,11.0,126,2
buy,Apartment,2850000,Ashdod,Kinor St. ,5.0,4.0,180,1
buy,Apartment,1580000,Yehud-Monosson,Kdoshei Mitsrayim St.  33,3.0,1.0,60,0
buy,Cottage/house,6450000,Tel Aviv-Yafo,Nir Am St. ,7.0,3.0,160,0
buy,Apartment,2350000,Jerusalem,Hillel St.  6,2.0,3.0,70,0
buy,Apartment,2990000,Raanana,Levi Eshkol St. ,5.0,2.0,157,1
buy,Garden apt,3190000,Rishon LeTsiyon,Ha-Mapukhit St.  6,5.0,0.0,135,1
buy,Apartment,1980000,Ashdod,Agas St.  4,4.0,6.0,124,1
buy,Apartment,970000,Ashdod,Ha-Hagana St.  1,2.0,2.0,50,1
buy,Apartment,1350000,Bat Yam,Eli Cohen St.  28,2.5,2.0,60,0
buy,Apartment,2290000,Tel Aviv-Yafo,Grinboim St. ,4.5,2.0,100,0
buy,Apartment,1350000,Ashdod,Rogozin St.  11,4.0,6.0,108,0
buy,Apartment,1800000,Petah Tikva,Knesset Yisrael St.  43,4.0,2.0,92,2
buy,Garden apt,2800000,Rishon LeTsiyon,Ha-Psanter St. ,5.0,0.0,120,2
buy,Apartment,2350000,Rosh Haayin,Yonatan Ratosh St.  14,6.0,3.0,140,2
buy,Apartment,1950000,Rishon LeTsiyon,Sheinkin St.  22,4.0,6.0,100,1
buy,Apartment,3550000,Tel Aviv-Yafo,Weizmann St.  47,3.5,1.0,70,1
buy,Apartment,1350000,Ashdod,Keren ha-Yesod St.  11,4.0,4.0,92,0
buy,Apartment,2795000,Bat Yam,Anne Frank St.  12,5.0,14.0,130,2
buy,Duplex,1690000,Ramla,Simha Holtsberg St.  16,4.0,18.0,120,4
buy,Apartment,2040000,Beer Yaakov,Ehud Manor St.  1,4.0,7.0,100,1
buy,Penthouse,3395000,Beer Yaakov,Efrayim Kishon St.  1,5.0,12.0,155,4
buy,Apartment,1180000,Holon,Yermiyahu St. ,3.0,3.0,60,0
buy,Apartment,13900000,Tel Aviv-Yafo,J. L. Gordon St. ,4.0,4.0,126,2
buy,Apartment,3400000,Kiryat Ekron,Rakefet St. ,7.0,0.0,435,1
buy,Apartment,2700000,Rehovot,Efrayim Zakhs St.  42,6.0,7.0,135,2
buy,Apartment,2150000,Rehovot,Maor Yosef St.  26,4.0,1.0,100,1
buy,Apartment,1490000,Rehovot,Tuvya Padova St.  3,3.0,1.0,75,1
buy,Apartment,2190000,Rishon LeTsiyon,Shlomo Eliraz St.  7,4.0,17.0,110,1
buy,Apartment,1700000,Jerusalem,Sayeret Golani St.  2,4.0,3.0,96,0
buy,Garden apt,2900000,Jerusalem,Yefe Rom St.  91,5.0,0.0,120,0
buy,Cottage/house,3790000,Gedera,Sarah Aharonson ,6.0,1.0,206,0
buy,Apartment,1485000,Jerusalem,Dov Gruner St.  232,3.0,2.0,70,0
buy,Apartment,1840000,Rehovot,Beit ha-Poalim St.  6,4.0,7.0,105,0
buy,Apartment,1510000,Rishon LeTsiyon,David Wolffsohn St. ,3.0,4.0,80,1
buy,Apartment,1790000,Holon,Haim Weizman St.  34,4.5,4.0,130,1
buy,Penthouse,4400000,Herzliya,Hadar St.  23,5.0,6.0,277,2
buy,Apartment,1740000,Jerusalem,Bareket St.  5,4.0,2.0,80,0
buy,Apartment,2200000,Ashdod,Shevet Dan St.  10,4.5,5.0,140,2
buy,Apartment,1950000,Tel Aviv-Yafo,Korkidi St.  20,3.0,2.0,82,0
buy,Apartment,2350000,Be'er Ya'akov,onyx  2,5.0,2.0,120,1
buy,Apartment,2850000,Tel Aviv-Yafo,Tagore St. ,3.0,1.0,75,1
buy,Duplex,3900000,Jerusalem,Efrata St.  31,5.5,2.0,139,1
buy,Apartment,2240000,Ashdod,Shevet Reuven St. ,5.0,12.0,160,4
buy,Apartment,1650000,Tel Aviv-Yafo,Hartuv St.  21,3.0,1.0,59,1
buy,Apartment,2290000,Beer Yaakov,Odem St. ,5.0,2.0,120,1
buy,Apartment,2280000,Beer Yaakov,Bareket St. ,4.0,1.0,103,1
buy,Apartment,2050000,Beer Yaakov,Sa Nes St. ,4.5,1.0,118,1
buy,Apartment,2250000,Beer Yaakov,HaAlonim Boulevard ,5.0,3.0,120,1
buy,Apartment,2195000,Beer Yaakov,Yahalom St. ,4.0,4.0,100,1
buy,Apartment,2360000,Beer Yaakov,Odem St. ,5.0,3.0,120,1
buy,Apartment,2150000,Beer Yaakov,HaAlonim Boulevard ,5.0,8.0,120,2
buy,Duplex,3190000,Beer Yaakov,Sderot Yitshak Rabin ,6.0,15.0,168,3
buy,Apartment,2240000,Beer Yaakov,Bareket St. ,4.0,5.0,104,1
buy,Duplex,3650000,Beer Yaakov,Sderot Yitshak Rabin ,6.0,16.0,160,2
buy,Apartment,2130000,Beer Yaakov,Ha-Brosh St. ,4.0,4.0,100,1
buy,Apartment,2330000,Beer Yaakov,Odem St. ,4.0,2.0,101,1
buy,Cottage/house,4650000,Beer Yaakov,Tsukit St. ,7.0,3.0,220,1
buy,Apartment,2420000,Beer Yaakov,Yahalom St. ,5.0,8.0,120,2
buy,Apartment,2400000,Be'er Ya'akov,onyx ,5.0,3.0,120,1
